ID,duration,wav,semantics,transcript
121211,1.4718125,slurp_real/audio--1504198034.flac,{'scenario': 'alarm'| 'action': 'query'| 'entities': []},report alarm settings
121212,2.112,slurp_real/audio--1505407312-headset.flac,{'scenario': 'alarm'| 'action': 'query'| 'entities': []},report alarm settings
121213,2.17575,slurp_real/audio--1505407312.flac,{'scenario': 'alarm'| 'action': 'query'| 'entities': []},report alarm settings
121214,1.856,slurp_real/audio-1502216177-headset.flac,{'scenario': 'alarm'| 'action': 'query'| 'entities': []},report alarm settings
121215,1.79175,slurp_real/audio-1502216177.flac,{'scenario': 'alarm'| 'action': 'query'| 'entities': []},report alarm settings
121216,2.687625,slurp_real/audio-1498578723.flac,"{'scenario': 'takeaway'| 'action': 'order'| 'entities': [{'type': 'food_type'| 'filler': ""t'so eggroll""}]}",order general t'so eggroll to go
121217,3.968,slurp_real/audio-1497887141-headset.flac,"{'scenario': 'takeaway'| 'action': 'order'| 'entities': [{'type': 'food_type'| 'filler': ""t'so eggroll""}]}",order general t'so eggroll to go
121218,3.9675,slurp_real/audio-1497887141.flac,"{'scenario': 'takeaway'| 'action': 'order'| 'entities': [{'type': 'food_type'| 'filler': ""t'so eggroll""}]}",order general t'so eggroll to go
121219,4.864,slurp_real/audio-1502374893-headset.flac,"{'scenario': 'takeaway'| 'action': 'order'| 'entities': [{'type': 'food_type'| 'filler': ""t'so eggroll""}]}",order general t'so eggroll to go
121220,4.735375,slurp_real/audio-1502374893.flac,"{'scenario': 'takeaway'| 'action': 'order'| 'entities': [{'type': 'food_type'| 'filler': ""t'so eggroll""}]}",order general t'so eggroll to go
121221,2.688,slurp_real/audio-1490105625-headset.flac,"{'scenario': 'takeaway'| 'action': 'order'| 'entities': [{'type': 'food_type'| 'filler': ""t'so eggroll""}]}",order general t'so eggroll to go
121222,2.815625,slurp_real/audio-1490105625.flac,"{'scenario': 'takeaway'| 'action': 'order'| 'entities': [{'type': 'food_type'| 'filler': ""t'so eggroll""}]}",order general t'so eggroll to go
121223,2.368,slurp_real/audio-1502893683-headset.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'evacuation'}]},tell me the brief definition of evacuation
121224,2.17575,slurp_real/audio-1502893683.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'evacuation'}]},tell me the brief definition of evacuation
121225,3.071625,slurp_real/audio-1489155042.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},what is my location
121226,1.216,slurp_real/audio-1498646687-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},what is my location
121227,4.288,slurp_real/audio-1502216847-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'meeting'}| {'type': 'relation'| 'filler': 'the cfo'}| {'type': 'date'| 'filler': 'thursday'}]},i need a meeting with the cfo on thursday
121228,3.9675,slurp_real/audio-1502216847.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'meeting'}| {'type': 'relation'| 'filler': 'the cfo'}| {'type': 'date'| 'filler': 'thursday'}]},i need a meeting with the cfo on thursday
121229,3.904,slurp_real/audio-1497017301-headset.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': [{'type': 'list_name'| 'filler': 'vacation list'}]},delete call newspaper from my vacation list
121230,4.0314375,slurp_real/audio-1497017301.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': [{'type': 'list_name'| 'filler': 'vacation list'}]},delete call newspaper from my vacation list
121231,2.368,slurp_real/audio-1498569006-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'umbrella'}]},is umbrella necessary for my outing
121232,3.52,slurp_real/audio-1501415577-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'umbrella'}]},is umbrella necessary for my outing
121233,4.0403125,slurp_real/audio-1501415577.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'umbrella'}]},is umbrella necessary for my outing
121234,9.408,slurp_real/audio-1497268505-headset.flac,{'scenario': 'datetime'| 'action': 'convert'| 'entities': [{'type': 'time'| 'filler': 'ten pm'}| {'type': 'place_name'| 'filler': 'california'}| {'type': 'place_name'| 'filler': 'alabama'}]},if it's ten pm in california what time is it in alabama
121235,9.4706875,slurp_real/audio-1497268505.flac,{'scenario': 'datetime'| 'action': 'convert'| 'entities': [{'type': 'time'| 'filler': 'ten pm'}| {'type': 'place_name'| 'filler': 'california'}| {'type': 'place_name'| 'filler': 'alabama'}]},if it's ten pm in california what time is it in alabama
121236,3.008,slurp_real/audio-1490019440-headset.flac,{'scenario': 'social'| 'action': 'post'| 'entities': [{'type': 'media_type'| 'filler': 'tweet'}]},tweet for me the complaint about drainage choke up
121237,3.071625,slurp_real/audio-1490019440.flac,{'scenario': 'social'| 'action': 'post'| 'entities': [{'type': 'media_type'| 'filler': 'tweet'}]},tweet for me the complaint about drainage choke up
121238,3.712,slurp_real/audio-1501698213-headset.flac,{'scenario': 'social'| 'action': 'post'| 'entities': [{'type': 'media_type'| 'filler': 'tweet'}]},tweet for me the complaint about drainage choke up
121239,4.1099375,slurp_real/audio-1501698213.flac,{'scenario': 'social'| 'action': 'post'| 'entities': [{'type': 'media_type'| 'filler': 'tweet'}]},tweet for me the complaint about drainage choke up
121240,2.368,slurp_real/audio-1501764742-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},play my most listened songs
121241,2.3036875,slurp_real/audio-1501764742.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},play my most listened songs
121242,2.56,slurp_real/audio-1497860330-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},play my most listened songs
121243,2.5596875,slurp_real/audio-1497860330.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},play my most listened songs
121244,2.432,slurp_real/audio-1497861348-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},play my most listened songs
121245,2.3676875,slurp_real/audio-1497861348.flac,{'scenario': 'play'| 'action': 'music'| 'entities': []},play my most listened songs
121246,2.944,slurp_real/audio-1501687364-headset.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'cab'}]},i need to get to location call a cab
121247,2.815625,slurp_real/audio-1501687364.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'cab'}]},i need to get to location call a cab
121248,5.248,slurp_real/audio-1501692031-headset.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'airport'}| {'type': 'date'| 'filler': 'friday'}| {'type': 'time'| 'filler': 'five thirty am'}]},get me a taxi to take me to the airport on friday at five thirty am
121249,4.479375,slurp_real/audio-1501692031.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'airport'}| {'type': 'date'| 'filler': 'friday'}| {'type': 'time'| 'filler': 'five thirty am'}]},get me a taxi to take me to the airport on friday at five thirty am
121250,3.712,slurp_real/audio-1501415533-headset.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': []},will you please show me my lists
121251,4.1099375,slurp_real/audio-1501415533.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': []},will you please show me my lists
121252,1.151875,slurp_real/audio-1501755991.flac,{'scenario': 'social'| 'action': 'query'| 'entities': []},social info
121253,1.536,slurp_real/audio-1501698589-headset.flac,{'scenario': 'social'| 'action': 'query'| 'entities': []},social info
121254,1.7415,slurp_real/audio-1501698589.flac,{'scenario': 'social'| 'action': 'query'| 'entities': []},social info
121255,3.648,slurp_real/audio-1499690660-headset.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'san francisco'}| {'type': 'place_name'| 'filler': 'new york'}]},what are the train times from san francisco to new york
121256,3.5835,slurp_real/audio-1499690660.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'san francisco'}| {'type': 'place_name'| 'filler': 'new york'}]},what are the train times from san francisco to new york
121257,2.24,slurp_real/audio-1494548500-headset.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'san francisco'}| {'type': 'place_name'| 'filler': 'new york'}]},what are the train times from san francisco to new york
121258,2.3036875,slurp_real/audio-1494548500.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'transport_type'| 'filler': 'train'}| {'type': 'place_name'| 'filler': 'san francisco'}| {'type': 'place_name'| 'filler': 'new york'}]},what are the train times from san francisco to new york
121259,3.456,slurp_real/audio-1490960520-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},listen to this song
121260,3.5835,slurp_real/audio-1490960520.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},listen to this song
121261,2.17575,slurp_real/audio-1488987630.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},listen to this song
121262,4.992,slurp_real/audio-1496265509-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'election'}| {'type': 'time'| 'filler': 'thirty minutes'}]},please give me an update on the election every thirty minutes
121263,4.9913125,slurp_real/audio-1496265509.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'election'}| {'type': 'time'| 'filler': 'thirty minutes'}]},please give me an update on the election every thirty minutes
121264,4.1594375,slurp_real/audio-1500035250.flac,{'scenario': 'recommendation'| 'action': 'events'| 'entities': [{'type': 'place_name'| 'filler': 'ny'}]},whats happening in ny
121265,1.792,slurp_real/audio-1497864403-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what am i doing today
121266,1.79175,slurp_real/audio-1497864403.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what am i doing today
121267,1.984,slurp_real/audio-1502896090-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what am i doing today
121268,1.4078125,slurp_real/audio-1502896090.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what am i doing today
121269,3.264,slurp_real/audio--1505404165-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what am i doing today
121270,3.3275625,slurp_real/audio--1505404165.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what am i doing today
121271,1.856,slurp_real/audio-1490183579-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what am i doing today
121272,1.91975,slurp_real/audio-1490183579.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what am i doing today
121273,2.24,slurp_real/audio-1502376106-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what am i doing today
121274,1.79175,slurp_real/audio-1502376106.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what am i doing today
121275,2.368,slurp_real/audio-1502300258-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what am i doing today
121276,1.98375,slurp_real/audio-1502300258.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'date'| 'filler': 'today'}]},what am i doing today
121277,1.792,slurp_real/audio-1490355433-headset.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},make a cup of coffee for me
121278,1.856,slurp_real/audio-1501765077-headset.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},make a cup of coffee for me
121279,1.79175,slurp_real/audio-1501765077.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},make a cup of coffee for me
121280,2.176,slurp_real/audio-1490009293-headset.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},make a cup of coffee for me
121281,2.17575,slurp_real/audio-1490009293.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},make a cup of coffee for me
121282,1.728,slurp_real/audio-1490007262-headset.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},make a cup of coffee for me
121283,1.79175,slurp_real/audio-1490007262.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},make a cup of coffee for me
121284,1.984,slurp_real/audio-1499694507-headset.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},make a cup of coffee for me
121285,1.91975,slurp_real/audio-1499694507.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},make a cup of coffee for me
121286,3.84,slurp_real/audio-1494512346-headset.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},make a cup of coffee for me
121287,3.8395,slurp_real/audio-1494512346.flac,{'scenario': 'iot'| 'action': 'coffee'| 'entities': []},make a cup of coffee for me
121288,2.04775,slurp_real/audio-1498575778.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'this weekend'}]},am i busy this weekend
121289,2.432,slurp_real/audio-1501764745-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'this weekend'}]},am i busy this weekend
121290,2.4316875,slurp_real/audio-1501764745.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'this weekend'}]},am i busy this weekend
121291,1.536,slurp_real/audio-1490802024-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'this weekend'}]},am i busy this weekend
121292,1.5358125,slurp_real/audio-1490802024.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'this weekend'}]},am i busy this weekend
121293,3.776,slurp_real/audio-1490282889-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'this weekend'}]},am i busy this weekend
121294,3.8395,slurp_real/audio-1490282889.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'this weekend'}]},am i busy this weekend
121295,5.12,slurp_real/audio-1497439350-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'this weekend'}]},am i busy this weekend
121296,5.2473125,slurp_real/audio-1497439350.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'this weekend'}]},am i busy this weekend
121297,1.792,slurp_real/audio-1490288525-headset.flac,{'scenario': 'alarm'| 'action': 'remove'| 'entities': [{'type': 'time'| 'filler': 'six am'}| {'type': 'date'| 'filler': 'Wednesday'}]},turn off the six am alarm for wednesday
121298,1.79175,slurp_real/audio-1490288525.flac,{'scenario': 'alarm'| 'action': 'remove'| 'entities': [{'type': 'time'| 'filler': 'six am'}| {'type': 'date'| 'filler': 'Wednesday'}]},turn off the six am alarm for wednesday
121299,3.072,slurp_real/audio--1504192286-headset.flac,{'scenario': 'alarm'| 'action': 'remove'| 'entities': [{'type': 'time'| 'filler': 'six am'}| {'type': 'date'| 'filler': 'Wednesday'}]},turn off the six am alarm for wednesday
121300,3.1355625,slurp_real/audio--1504192286.flac,{'scenario': 'alarm'| 'action': 'remove'| 'entities': [{'type': 'time'| 'filler': 'six am'}| {'type': 'date'| 'filler': 'Wednesday'}]},turn off the six am alarm for wednesday
121301,3.072,slurp_real/audio--1504193181-headset.flac,{'scenario': 'alarm'| 'action': 'remove'| 'entities': [{'type': 'time'| 'filler': 'six am'}| {'type': 'date'| 'filler': 'Wednesday'}]},turn off the six am alarm for wednesday
121302,3.1355625,slurp_real/audio--1504193181.flac,{'scenario': 'alarm'| 'action': 'remove'| 'entities': [{'type': 'time'| 'filler': 'six am'}| {'type': 'date'| 'filler': 'Wednesday'}]},turn off the six am alarm for wednesday
121303,2.752,slurp_real/audio--1505406777-headset.flac,{'scenario': 'alarm'| 'action': 'remove'| 'entities': [{'type': 'time'| 'filler': 'six am'}| {'type': 'date'| 'filler': 'Wednesday'}]},turn off the six am alarm for wednesday
121304,2.751625,slurp_real/audio--1505406777.flac,{'scenario': 'alarm'| 'action': 'remove'| 'entities': [{'type': 'time'| 'filler': 'six am'}| {'type': 'date'| 'filler': 'Wednesday'}]},turn off the six am alarm for wednesday
121305,2.176,slurp_real/audio-1499692429-headset.flac,{'scenario': 'alarm'| 'action': 'remove'| 'entities': [{'type': 'time'| 'filler': 'six am'}| {'type': 'date'| 'filler': 'Wednesday'}]},turn off the six am alarm for wednesday
121306,2.17575,slurp_real/audio-1499692429.flac,{'scenario': 'alarm'| 'action': 'remove'| 'entities': [{'type': 'time'| 'filler': 'six am'}| {'type': 'date'| 'filler': 'Wednesday'}]},turn off the six am alarm for wednesday
121307,1.4718125,slurp_real/audio-1498577954.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': []},change the color of the lights
121308,1.856,slurp_real/audio-1501768780-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': []},change the color of the lights
121309,1.79175,slurp_real/audio-1501768780.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': []},change the color of the lights
121310,2.24,slurp_real/audio-1498485362-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': []},change the color of the lights
121311,2.3036875,slurp_real/audio-1498485362.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': []},change the color of the lights
121312,1.92,slurp_real/audio-1502201392-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': []},change the color of the lights
121313,1.151875,slurp_real/audio-1502201392.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': []},change the color of the lights
121314,2.304,slurp_real/audio-1490369006-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': []},change the color of the lights
121315,1.984,slurp_real/audio-1499266052-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': []},change the color of the lights
121316,2.04775,slurp_real/audio-1499266052.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': []},change the color of the lights
121317,2.176,slurp_real/audio-1500388655-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': []},change the color of the lights
121318,2.11175,slurp_real/audio-1500388655.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': []},change the color of the lights
121319,2.496,slurp_real/audio-1502216677-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': []},change the color of the lights
121320,2.17575,slurp_real/audio-1502216677.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': []},change the color of the lights
121321,4.672,slurp_real/audio-1495732917-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': []},change the color of the lights
121322,4.671375,slurp_real/audio-1495732917.flac,{'scenario': 'iot'| 'action': 'hue_lightchange'| 'entities': []},change the color of the lights
121323,2.688,slurp_real/audio-1500036608-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},tell me a play list
121324,2.6236875,slurp_real/audio-1500036608.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},tell me a play list
121325,1.728,slurp_real/audio-1434530120-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},tell me a play list
121326,1.92,slurp_real/audio-1494421078-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},tell me a play list
121327,1.91975,slurp_real/audio-1494421078.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},tell me a play list
121328,1.984,slurp_real/audio-1494422694-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': []},alexa what is the news in my area
121329,2.04775,slurp_real/audio-1494422694.flac,{'scenario': 'news'| 'action': 'query'| 'entities': []},alexa what is the news in my area
121330,1.984,slurp_real/audio-1490801495-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': []},remind the required events to be reset
121331,2.04775,slurp_real/audio-1490801495.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': []},remind the required events to be reset
121332,4.608,slurp_real/audio-1490355528-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},how many of my sports podcasts have new episodes i have not listened to yet
121333,4.735375,slurp_real/audio-1490355528.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': []},how many of my sports podcasts have new episodes i have not listened to yet
121334,5.376,slurp_real/audio-1498569596-headset.flac,{'scenario': 'qa'| 'action': 'currency'| 'entities': [{'type': 'currency_name'| 'filler': 'dollar'}| {'type': 'currency_name'| 'filler': 'yen'}]},please show me the exchange rate between the dollar and the yen
121335,3.328,slurp_real/audio-1492784806-headset.flac,{'scenario': 'qa'| 'action': 'currency'| 'entities': [{'type': 'currency_name'| 'filler': 'dollar'}| {'type': 'currency_name'| 'filler': 'yen'}]},please show me the exchange rate between the dollar and the yen
121336,3.3275625,slurp_real/audio-1492784806.flac,{'scenario': 'qa'| 'action': 'currency'| 'entities': [{'type': 'currency_name'| 'filler': 'dollar'}| {'type': 'currency_name'| 'filler': 'yen'}]},please show me the exchange rate between the dollar and the yen
121337,1.216,slurp_real/audio-1501754125-headset.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': []},no more comments
121338,1.151875,slurp_real/audio-1501754125.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': []},no more comments
121339,2.816,slurp_real/audio-1497885887-headset.flac,{'scenario': 'general'| 'action': 'joke'| 'entities': []},hey share me some joke to make me happy
121340,2.815625,slurp_real/audio-1497885887.flac,{'scenario': 'general'| 'action': 'joke'| 'entities': []},hey share me some joke to make me happy
121341,3.008,slurp_real/audio-1500036835-headset.flac,{'scenario': 'general'| 'action': 'joke'| 'entities': []},hey share me some joke to make me happy
121342,2.943625,slurp_real/audio-1500036835.flac,{'scenario': 'general'| 'action': 'joke'| 'entities': []},hey share me some joke to make me happy
121343,3.007625,slurp_real/audio-1498571955.flac,{'scenario': 'play'| 'action': 'podcasts'| 'entities': []},plays the podcast from the beginning
121344,3.072,slurp_real/audio-1498566616-headset.flac,{'scenario': 'iot'| 'action': 'hue_lightup'| 'entities': []},turn up the lights in here please
121345,3.1355625,slurp_real/audio-1498566616.flac,{'scenario': 'iot'| 'action': 'hue_lightup'| 'entities': []},turn up the lights in here please
121346,2.11175,slurp_real/audio-1498571475.flac,{'scenario': 'iot'| 'action': 'hue_lightup'| 'entities': []},turn up the lights in here please
121347,3.2635625,slurp_real/audio-1497450299.flac,{'scenario': 'iot'| 'action': 'hue_lightup'| 'entities': []},turn up the lights in here please
121348,4.288,slurp_real/audio-1498486426-headset.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_agency'| 'filler': 'uber'}| {'type': 'timeofday'| 'filler': 'tonight'}| {'type': 'time'| 'filler': 'ten pm'}]},find an uber driver available for tonight after ten pm
121349,4.2874375,slurp_real/audio-1498486426.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_agency'| 'filler': 'uber'}| {'type': 'timeofday'| 'filler': 'tonight'}| {'type': 'time'| 'filler': 'ten pm'}]},find an uber driver available for tonight after ten pm
121350,4.224,slurp_real/audio-1501690942-headset.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_agency'| 'filler': 'uber'}| {'type': 'timeofday'| 'filler': 'tonight'}| {'type': 'time'| 'filler': 'ten pm'}]},find an uber driver available for tonight after ten pm
121351,4.2234375,slurp_real/audio-1501690942.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_agency'| 'filler': 'uber'}| {'type': 'timeofday'| 'filler': 'tonight'}| {'type': 'time'| 'filler': 'ten pm'}]},find an uber driver available for tonight after ten pm
121352,2.56,slurp_real/audio-1434536568-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'eric'}]},check all emails from eric
121353,2.5596875,slurp_real/audio-1434536568.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'eric'}]},check all emails from eric
121354,2.943625,slurp_real/audio-1434543412.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'eric'}]},check all emails from eric
121355,2.88,slurp_real/audio-1494418232-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'eric'}]},check all emails from eric
121356,2.943625,slurp_real/audio-1494418232.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'eric'}]},check all emails from eric
121357,2.816,slurp_real/audio-1494422678-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'eric'}]},check all emails from eric
121358,2.751625,slurp_real/audio-1494422678.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'eric'}]},check all emails from eric
121359,2.816,slurp_real/audio-1498569323-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},tell me important news today
121360,2.879625,slurp_real/audio-1498569323.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'today'}]},tell me important news today
121361,2.944,slurp_real/audio-1501694719-headset.flac,{'scenario': 'lists'| 'action': 'createoradd'| 'entities': [{'type': 'list_name'| 'filler': 'grocery'}]},put pencil on a new grocery list
121362,3.3436875,slurp_real/audio-1501694719.flac,{'scenario': 'lists'| 'action': 'createoradd'| 'entities': [{'type': 'list_name'| 'filler': 'grocery'}]},put pencil on a new grocery list
121363,2.816,slurp_real/audio-1434534583-headset.flac,{'scenario': 'lists'| 'action': 'createoradd'| 'entities': [{'type': 'list_name'| 'filler': 'grocery'}]},put pencil on a new grocery list
121364,2.815625,slurp_real/audio-1434534583.flac,{'scenario': 'lists'| 'action': 'createoradd'| 'entities': [{'type': 'list_name'| 'filler': 'grocery'}]},put pencil on a new grocery list
121365,2.816,slurp_real/audio-1490108045-headset.flac,{'scenario': 'lists'| 'action': 'createoradd'| 'entities': [{'type': 'list_name'| 'filler': 'grocery'}]},put pencil on a new grocery list
121366,2.943625,slurp_real/audio-1490108045.flac,{'scenario': 'lists'| 'action': 'createoradd'| 'entities': [{'type': 'list_name'| 'filler': 'grocery'}]},put pencil on a new grocery list
121367,2.688,slurp_real/audio-1501698709-headset.flac,{'scenario': 'lists'| 'action': 'createoradd'| 'entities': [{'type': 'list_name'| 'filler': 'grocery'}]},put pencil on a new grocery list
121368,3.0650625,slurp_real/audio-1501698709.flac,{'scenario': 'lists'| 'action': 'createoradd'| 'entities': [{'type': 'list_name'| 'filler': 'grocery'}]},put pencil on a new grocery list
121369,1.7278125,slurp_real/audio--1506520866.flac,{'scenario': 'recommendation'| 'action': 'movies'| 'entities': [{'type': 'movie_name'| 'filler': 'logan'}]},logan
121370,1.91975,slurp_real/audio-1488971006.flac,{'scenario': 'recommendation'| 'action': 'movies'| 'entities': [{'type': 'movie_name'| 'filler': 'logan'}]},logan
121371,4.864,slurp_real/audio-1499695574-headset.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'chelsea'}]},will you help me write an email to chelsea
121372,4.799375,slurp_real/audio-1499695574.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'chelsea'}]},will you help me write an email to chelsea
