ID,duration,wav,semantics,transcript
26239,2.432,slurp_real/audio-1497865998-headset.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_agency'| 'filler': 'uber'}]},request an uber now
26240,2.4316875,slurp_real/audio-1497865998.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_agency'| 'filler': 'uber'}]},request an uber now
26241,1.984,slurp_real/audio-1501406708-headset.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_agency'| 'filler': 'uber'}]},request an uber now
26242,2.2988125,slurp_real/audio-1501406708.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_agency'| 'filler': 'uber'}]},request an uber now
26243,2.24,slurp_real/audio-1502461794-headset.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_agency'| 'filler': 'uber'}]},request an uber now
26244,2.879625,slurp_real/audio-1497367654.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'this week'}]},what is the weather in this week
26245,2.687625,slurp_real/audio-1498577687.flac,"{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': ""tomorrow's""}| {'type': 'event_name'| 'filler': 'appointment'}| {'type': 'place_name'| 'filler': 'middletown office'}]}",is tomorrow's appointment in the middletown office
26246,1.984,slurp_real/audio-1498564029-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},can you search for me
26247,2.11175,slurp_real/audio-1498564029.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},can you search for me
26248,1.28,slurp_real/audio-1490355921-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},can you search for me
26249,1.984,slurp_real/audio-1500979835-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},can you search for me
26250,1.856,slurp_real/audio-1490182566-headset.flac,{'scenario': 'general'| 'action': 'greet'| 'entities': [{'type': 'date'| 'filler': 'today'}]},how are you today
26251,1.79175,slurp_real/audio-1490182566.flac,{'scenario': 'general'| 'action': 'greet'| 'entities': [{'type': 'date'| 'filler': 'today'}]},how are you today
26252,6.464,slurp_real/audio-1490109929-headset.flac,{'scenario': 'general'| 'action': 'greet'| 'entities': [{'type': 'date'| 'filler': 'today'}]},how are you today
26253,6.527125,slurp_real/audio-1490109929.flac,{'scenario': 'general'| 'action': 'greet'| 'entities': [{'type': 'date'| 'filler': 'today'}]},how are you today
26254,1.152,slurp_real/audio-1490357729-headset.flac,{'scenario': 'general'| 'action': 'greet'| 'entities': [{'type': 'date'| 'filler': 'today'}]},how are you today
26255,1.536,slurp_real/audio-1499089831-headset.flac,{'scenario': 'general'| 'action': 'greet'| 'entities': [{'type': 'date'| 'filler': 'today'}]},how are you today
26256,1.4718125,slurp_real/audio-1499089831.flac,{'scenario': 'general'| 'action': 'greet'| 'entities': [{'type': 'date'| 'filler': 'today'}]},how are you today
26257,3.904,slurp_real/audio-1497872657-headset.flac,{'scenario': 'datetime'| 'action': 'convert'| 'entities': [{'type': 'place_name'| 'filler': 'hong kong'}]},what is the time difference between my location and hong kong
26258,3.9035,slurp_real/audio-1497872657.flac,{'scenario': 'datetime'| 'action': 'convert'| 'entities': [{'type': 'place_name'| 'filler': 'hong kong'}]},what is the time difference between my location and hong kong
26259,3.968,slurp_real/audio-1498564439-headset.flac,{'scenario': 'datetime'| 'action': 'convert'| 'entities': [{'type': 'place_name'| 'filler': 'hong kong'}]},what is the time difference between my location and hong kong
26260,4.0954375,slurp_real/audio-1498564439.flac,{'scenario': 'datetime'| 'action': 'convert'| 'entities': [{'type': 'place_name'| 'filler': 'hong kong'}]},what is the time difference between my location and hong kong
26261,3.968,slurp_real/audio-1501698418-headset.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': []},please save my opinion about the song that is currently playing
26262,4.388625,slurp_real/audio-1501698418.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': []},please save my opinion about the song that is currently playing
26263,2.3036875,slurp_real/audio-1498578317.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'birthday'}| {'type': 'date'| 'filler': 'september four'}]},add birthday reminder on september four
26264,2.6236875,slurp_real/audio-1488991960.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'song_name'| 'filler': 'footloose'}]},play the footloose song
26265,3.52,slurp_real/audio-1490194201-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': []},repetitive event added to calendar
26266,3.5835,slurp_real/audio-1490194201.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': []},repetitive event added to calendar
26267,2.56,slurp_real/audio-1502199469-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': []},repetitive event added to calendar
26268,2.6236875,slurp_real/audio-1502199469.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': []},repetitive event added to calendar
26269,1.6,slurp_real/audio-1500418506-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': []},any emails
26270,1.5358125,slurp_real/audio-1500418506.flac,{'scenario': 'email'| 'action': 'query'| 'entities': []},any emails
26271,1.984,slurp_real/audio-1501759020-headset.flac,{'scenario': 'alarm'| 'action': 'remove'| 'entities': [{'type': 'time'| 'filler': 'three pm'}]},cancel my three pm alarm
26272,1.79175,slurp_real/audio-1501759020.flac,{'scenario': 'alarm'| 'action': 'remove'| 'entities': [{'type': 'time'| 'filler': 'three pm'}]},cancel my three pm alarm
26273,1.92,slurp_real/audio-1497883769-headset.flac,{'scenario': 'alarm'| 'action': 'remove'| 'entities': [{'type': 'time'| 'filler': 'three pm'}]},cancel my three pm alarm
26274,2.04775,slurp_real/audio-1497883769.flac,{'scenario': 'alarm'| 'action': 'remove'| 'entities': [{'type': 'time'| 'filler': 'three pm'}]},cancel my three pm alarm
26275,2.432,slurp_real/audio--1505406621-headset.flac,{'scenario': 'alarm'| 'action': 'remove'| 'entities': [{'type': 'time'| 'filler': 'three pm'}]},cancel my three pm alarm
26276,2.4316875,slurp_real/audio--1505406621.flac,{'scenario': 'alarm'| 'action': 'remove'| 'entities': [{'type': 'time'| 'filler': 'three pm'}]},cancel my three pm alarm
26277,2.688,slurp_real/audio-1490955870-headset.flac,{'scenario': 'alarm'| 'action': 'remove'| 'entities': [{'type': 'time'| 'filler': 'three pm'}]},cancel my three pm alarm
26278,1.984,slurp_real/audio-1492783877-headset.flac,{'scenario': 'alarm'| 'action': 'remove'| 'entities': [{'type': 'time'| 'filler': 'three pm'}]},cancel my three pm alarm
26279,8.5748125,slurp_real/audio-1500036797.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'meal_type'| 'filler': 'lunch'}| {'type': 'date'| 'filler': 'march fifteenth'}| {'type': 'time'| 'filler': 'twelve noon to one pm'}]},add a lunch date to my calendar for march fifteenth from twelve noon to one pm
26280,2.56,slurp_real/audio-1501756030-headset.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': []},save this song as my favorite
26281,2.5596875,slurp_real/audio-1501756030.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': []},save this song as my favorite
26282,1.92,slurp_real/audio-1501751767-headset.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': []},save this song as my favorite
26283,1.79175,slurp_real/audio-1501751767.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': []},save this song as my favorite
26284,3.2,slurp_real/audio-1490020355-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'email_folder'| 'filler': 'inbox'}| {'type': 'person'| 'filler': 'john'}]},are there any new emails in my inbox john right now
26285,3.2635625,slurp_real/audio-1490020355.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'email_folder'| 'filler': 'inbox'}| {'type': 'person'| 'filler': 'john'}]},are there any new emails in my inbox john right now
26286,2.687625,slurp_real/audio-1434544360.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'email_folder'| 'filler': 'inbox'}| {'type': 'person'| 'filler': 'john'}]},are there any new emails in my inbox john right now
26287,3.008,slurp_real/audio-1490956277-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'email_folder'| 'filler': 'inbox'}| {'type': 'person'| 'filler': 'john'}]},are there any new emails in my inbox john right now
26288,3.3915625,slurp_real/audio-1488983963.flac,{'scenario': 'play'| 'action': 'podcasts'| 'entities': []},please start my podcast
26289,2.56,slurp_real/audio-1502308986-headset.flac,{'scenario': 'play'| 'action': 'podcasts'| 'entities': []},please start my podcast
26290,2.8560625,slurp_real/audio-1502308986.flac,{'scenario': 'play'| 'action': 'podcasts'| 'entities': []},please start my podcast
26291,2.56,slurp_real/audio-1434529733-headset.flac,{'scenario': 'play'| 'action': 'podcasts'| 'entities': [{'type': 'podcast_name'| 'filler': 'compassionate cook'}]},play compassionate cook episode twenty three
26292,3.456,slurp_real/audio-1502218384-headset.flac,{'scenario': 'play'| 'action': 'podcasts'| 'entities': [{'type': 'podcast_name'| 'filler': 'compassionate cook'}]},play compassionate cook episode twenty three
26293,3.3915625,slurp_real/audio-1502218384.flac,{'scenario': 'play'| 'action': 'podcasts'| 'entities': [{'type': 'podcast_name'| 'filler': 'compassionate cook'}]},play compassionate cook episode twenty three
26294,5.824,slurp_real/audio-1497439594-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},tell me speed to go sun
26295,5.8871875,slurp_real/audio-1497439594.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},tell me speed to go sun
26296,2.815625,slurp_real/audio-1488990478.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'playlist_name'| 'filler': 'titanic'}]},play songs from titanic
26297,1.984,slurp_real/audio-1502099586-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'playlist_name'| 'filler': 'titanic'}]},play songs from titanic
26298,2.229125,slurp_real/audio-1502099586.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'playlist_name'| 'filler': 'titanic'}]},play songs from titanic
26299,1.5358125,slurp_real/audio-1501753530.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'cuba'}]},what time zone is in cuba
26300,2.24,slurp_real/audio-1501768150-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'cuba'}]},what time zone is in cuba
26301,2.3036875,slurp_real/audio-1501768150.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'cuba'}]},what time zone is in cuba
26302,3.264,slurp_real/audio-1492786071-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'meeting'}| {'type': 'time'| 'filler': 'eight am'}| {'type': 'time'| 'filler': 'twelve pm'}]},remind me about meeting at eight am to twelve pm
26303,3.3275625,slurp_real/audio-1492786071.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'meeting'}| {'type': 'time'| 'filler': 'eight am'}| {'type': 'time'| 'filler': 'twelve pm'}]},remind me about meeting at eight am to twelve pm
26304,3.84,slurp_real/audio-1490007097-headset.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'time'| 'filler': 'ten'}]},are trains on schedule at ten
26305,3.9035,slurp_real/audio-1490007097.flac,{'scenario': 'transport'| 'action': 'query'| 'entities': [{'type': 'time'| 'filler': 'ten'}]},are trains on schedule at ten
26306,3.1995625,slurp_real/audio-1488985139.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'school'}]},give me the definition of school
26307,2.368,slurp_real/audio-1502200869-headset.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'school'}]},give me the definition of school
26308,1.79175,slurp_real/audio-1502200869.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'school'}]},give me the definition of school
26309,1.856,slurp_real/audio--1504191581-headset.flac,{'scenario': 'audio'| 'action': 'volume_down'| 'entities': []},please talk softer
26310,1.85575,slurp_real/audio--1504191581.flac,{'scenario': 'audio'| 'action': 'volume_down'| 'entities': []},please talk softer
26311,2.112,slurp_real/audio--1505406323-headset.flac,{'scenario': 'audio'| 'action': 'volume_down'| 'entities': []},please talk softer
26312,2.11175,slurp_real/audio--1505406323.flac,{'scenario': 'audio'| 'action': 'volume_down'| 'entities': []},please talk softer
26313,3.1995625,slurp_real/audio-1497450081.flac,{'scenario': 'audio'| 'action': 'volume_down'| 'entities': []},please talk softer
26314,2.688,slurp_real/audio-1502896849-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},it was a very hectic workday
26315,2.687625,slurp_real/audio-1502896849.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},it was a very hectic workday
26316,2.816,slurp_real/audio-1495734810-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},it was a very hectic workday
26317,2.943625,slurp_real/audio-1495734810.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},it was a very hectic workday
26318,2.752,slurp_real/audio-1490182873-headset.flac,{'scenario': 'social'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'twitter'}]},may i know what is trending in twitter
26319,2.751625,slurp_real/audio-1490182873.flac,{'scenario': 'social'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'twitter'}]},may i know what is trending in twitter
26320,2.432,slurp_real/audio-1490109249-headset.flac,{'scenario': 'social'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'twitter'}]},may i know what is trending in twitter
26321,2.4316875,slurp_real/audio-1490109249.flac,{'scenario': 'social'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'twitter'}]},may i know what is trending in twitter
26322,2.752,slurp_real/audio-1501767671-headset.flac,{'scenario': 'social'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'twitter'}]},may i know what is trending in twitter
26323,2.687625,slurp_real/audio-1501767671.flac,{'scenario': 'social'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'twitter'}]},may i know what is trending in twitter
26324,3.1355625,slurp_real/audio-1488985939.flac,{'scenario': 'social'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'twitter'}]},may i know what is trending in twitter
26325,1.98375,slurp_real/audio-1489153980.flac,{'scenario': 'social'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'twitter'}]},may i know what is trending in twitter
26326,2.816,slurp_real/audio-1490802266-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'umbrella'}| {'type': 'date'| 'filler': 'today'}]},do i need to take an umbrella today
26327,2.751625,slurp_real/audio-1490802266.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'umbrella'}| {'type': 'date'| 'filler': 'today'}]},do i need to take an umbrella today
26328,3.264,slurp_real/audio-1492783995-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'umbrella'}| {'type': 'date'| 'filler': 'today'}]},do i need to take an umbrella today
26329,3.3275625,slurp_real/audio-1492783995.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'umbrella'}| {'type': 'date'| 'filler': 'today'}]},do i need to take an umbrella today
26330,3.136,slurp_real/audio-1498645581-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'india'}]},what is the geographical significance of india
26331,3.1355625,slurp_real/audio-1498645581.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'india'}]},what is the geographical significance of india
26332,2.496,slurp_real/audio-1495371963-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'india'}]},what is the geographical significance of india
26333,2.5596875,slurp_real/audio-1495371963.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'india'}]},what is the geographical significance of india
26334,3.584,slurp_real/audio-1502302286-headset.flac,"{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': ""hour's time""}]}",set an alarm in an hour's time
26335,3.5195625,slurp_real/audio-1502302286.flac,"{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': ""hour's time""}]}",set an alarm in an hour's time
26336,4.288,slurp_real/audio-1502100194-headset.flac,"{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': ""hour's time""}]}",set an alarm in an hour's time
26337,4.736875,slurp_real/audio-1502100194.flac,"{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': ""hour's time""}]}",set an alarm in an hour's time
26338,1.92,slurp_real/audio--1504194434-headset.flac,"{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': ""hour's time""}]}",set an alarm in an hour's time
26339,1.91975,slurp_real/audio--1504194434.flac,"{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': ""hour's time""}]}",set an alarm in an hour's time
26340,3.008,slurp_real/audio-1502217221-headset.flac,"{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': ""hour's time""}]}",set an alarm in an hour's time
26341,2.815625,slurp_real/audio-1502217221.flac,"{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': ""hour's time""}]}",set an alarm in an hour's time
26342,3.264,slurp_real/audio--1506079555-headset.flac,"{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': ""hour's time""}]}",set an alarm in an hour's time
26343,3.3915625,slurp_real/audio--1506079555.flac,"{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': ""hour's time""}]}",set an alarm in an hour's time
26344,4.0314375,slurp_real/audio-1499692598.flac,{'scenario': 'lists'| 'action': 'createoradd'| 'entities': [{'type': 'list_name'| 'filler': 'to do'}]},add build my resume to my to do list
26345,4.864,slurp_real/audio-1501754679-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'christian rock'}| {'type': 'date'| 'filler': 'one thousand nine hundred and ninety'}]},only christian rock from one thousand nine hundred and ninety upwards is to be selected and played
26346,4.8633125,slurp_real/audio-1501754679.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'christian rock'}| {'type': 'date'| 'filler': 'one thousand nine hundred and ninety'}]},only christian rock from one thousand nine hundred and ninety upwards is to be selected and played
26347,8.0,slurp_real/audio-1502311424-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'christian rock'}| {'type': 'date'| 'filler': 'one thousand nine hundred and ninety'}]},only christian rock from one thousand nine hundred and ninety upwards is to be selected and played
26348,8.7771875,slurp_real/audio-1502311424.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'christian rock'}| {'type': 'date'| 'filler': 'one thousand nine hundred and ninety'}]},only christian rock from one thousand nine hundred and ninety upwards is to be selected and played
26349,4.48,slurp_real/audio-1501758517-headset.flac,{'scenario': 'recommendation'| 'action': 'events'| 'entities': []},what is the event name going in me area
26350,4.415375,slurp_real/audio-1501758517.flac,{'scenario': 'recommendation'| 'action': 'events'| 'entities': []},what is the event name going in me area
26351,2.5596875,slurp_real/audio-1502895455.flac,{'scenario': 'recommendation'| 'action': 'events'| 'entities': []},what is the event name going in me area
26352,1.728,slurp_real/audio-1490354515-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'pop'}]},play all the latest pop songs
26353,1.79175,slurp_real/audio-1490354515.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'pop'}]},play all the latest pop songs
26354,1.536,slurp_real/audio--1504191321-headset.flac,{'scenario': 'alarm'| 'action': 'query'| 'entities': []},please check alarms
26355,1.5358125,slurp_real/audio--1504191321.flac,{'scenario': 'alarm'| 'action': 'query'| 'entities': []},please check alarms
26356,1.472,slurp_real/audio-1490107701-headset.flac,{'scenario': 'alarm'| 'action': 'query'| 'entities': []},please check alarms
26357,1.4718125,slurp_real/audio-1490107701.flac,{'scenario': 'alarm'| 'action': 'query'| 'entities': []},please check alarms
26358,2.112,slurp_real/audio-1501152780-headset.flac,{'scenario': 'alarm'| 'action': 'query'| 'entities': []},please check alarms
26359,2.438125,slurp_real/audio-1501152780.flac,{'scenario': 'alarm'| 'action': 'query'| 'entities': []},please check alarms
26360,3.648,slurp_real/audio-1501767689-headset.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'relation'| 'filler': 'family'}]},please send my family an email that says the following
26361,3.5835,slurp_real/audio-1501767689.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'relation'| 'filler': 'family'}]},please send my family an email that says the following
26362,4.608,slurp_real/audio-1492780630-headset.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'relation'| 'filler': 'family'}]},please send my family an email that says the following
26363,4.607375,slurp_real/audio-1492780630.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'relation'| 'filler': 'family'}]},please send my family an email that says the following
26364,5.952,slurp_real/audio-1498568094-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'la times'}]},what are the main news stories on the la times now
26365,2.432,slurp_real/audio-1498573102-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'la times'}]},what are the main news stories on the la times now
26366,2.5596875,slurp_real/audio-1498573102.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'la times'}]},what are the main news stories on the la times now
26367,4.864,slurp_real/audio-1502302562-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'la times'}]},what are the main news stories on the la times now
26368,4.735375,slurp_real/audio-1502302562.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'la times'}]},what are the main news stories on the la times now
26369,3.456,slurp_real/audio-1502309469-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'la times'}]},what are the main news stories on the la times now
26370,3.7616875,slurp_real/audio-1502309469.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'la times'}]},what are the main news stories on the la times now
26371,1.024,slurp_real/audio-1501687059-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': []},find the mass of the sun
26372,1.151875,slurp_real/audio-1501687059.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': []},find the mass of the sun
26373,2.3676875,slurp_real/audio-1497022775.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': []},find the mass of the sun
26374,1.984,slurp_real/audio-1499691084-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': []},find the mass of the sun
26375,1.98375,slurp_real/audio-1499691084.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': []},find the mass of the sun
26376,1.664,slurp_real/audio-1502895060-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': []},find the mass of the sun
26377,6.144,slurp_real/audio-1492780419-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'person'| 'filler': 'angelina jolie'}| {'type': 'person'| 'filler': 'brad pitt'}]},ok google did angelina jolie leave brad pitt
26378,3.712,slurp_real/audio-1495376218-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'person'| 'filler': 'angelina jolie'}| {'type': 'person'| 'filler': 'brad pitt'}]},ok google did angelina jolie leave brad pitt
26379,3.7115,slurp_real/audio-1495376218.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'person'| 'filler': 'angelina jolie'}| {'type': 'person'| 'filler': 'brad pitt'}]},ok google did angelina jolie leave brad pitt
26380,3.648,slurp_real/audio-1490956814-headset.flac,{'scenario': 'qa'| 'action': 'stock'| 'entities': [{'type': 'business_name'| 'filler': 'amd'}]},alexa what are amd stock prices
26381,3.7115,slurp_real/audio-1490956814.flac,{'scenario': 'qa'| 'action': 'stock'| 'entities': [{'type': 'business_name'| 'filler': 'amd'}]},alexa what are amd stock prices
26382,2.432,slurp_real/audio-1497880320-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},tell me the date and the time
26383,2.4316875,slurp_real/audio-1497880320.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},tell me the date and the time
26384,3.2,slurp_real/audio-1434539134-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},tell me the date and the time
26385,3.1995625,slurp_real/audio-1434539134.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},tell me the date and the time
26386,2.048,slurp_real/audio-1500418130-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},tell me the date and the time
26387,2.04775,slurp_real/audio-1500418130.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},tell me the date and the time
26388,3.2635625,slurp_real/audio-1501609062.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},tell me the date and the time
26389,5.184,slurp_real/audio-1497883998-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},access my clue app and tell me what day of my cycle i am on
26390,5.2473125,slurp_real/audio-1497883998.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},access my clue app and tell me what day of my cycle i am on
26391,5.888,slurp_real/audio-1490020278-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},access my clue app and tell me what day of my cycle i am on
26392,5.8871875,slurp_real/audio-1490020278.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': []},access my clue app and tell me what day of my cycle i am on
26393,1.98375,slurp_real/audio-1498571768.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': []},record pb
26394,1.152,slurp_real/audio-1490357168-headset.flac,{'scenario': 'music'| 'action': 'likeness'| 'entities': []},record pb
26395,2.943625,slurp_real/audio-1488973974.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'rock'}]},play rock music please
26396,1.91975,slurp_real/audio-1489152690.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'rock'}]},play rock music please
26397,3.52,slurp_real/audio--1504190501-headset.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'haughty'}]},give me the definition of the word haughty
26398,3.5195625,slurp_real/audio--1504190501.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'haughty'}]},give me the definition of the word haughty
26399,4.288,slurp_real/audio-1490290980-headset.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'haughty'}]},give me the definition of the word haughty
26400,4.2874375,slurp_real/audio-1490290980.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'haughty'}]},give me the definition of the word haughty
26401,3.2,slurp_real/audio-1497887123-headset.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': [{'type': 'radio_name'| 'filler': 'lastfm'}]},i want to hear program one on lastfm
26402,3.2635625,slurp_real/audio-1497887123.flac,{'scenario': 'play'| 'action': 'radio'| 'entities': [{'type': 'radio_name'| 'filler': 'lastfm'}]},i want to hear program one on lastfm
